Estado,Pagina_Extraida,Fecha_Consulta,Precio,Ubicacion,Caracteristicas,URL_Propiedad
Sonora,20,2026-04-06 03:23,"$6,250,000 MXN","Venta casa en Ave. Corregidores, Col. Villa Satélite, Hermosillo, Sonora, México, C.P. 83200, ID: 31007844",3 Recámaras | 327 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-ave-corregidores-villa-satelite-sonora-31007844
Sonora,20,2026-04-06 03:23,"$730,000 MXN","Calle De Las Cumbres 2844 #2844, Col. Sonora Soft Technology Park, Cajeme, Sonora, México, C.P. 85134, ID: 29801866",5 Recámaras | 1 Baño | 286 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-calle-de-las-cumbres-2844-2844-sonora-soft-technology-park-sonora-29801866
Sonora,20,2026-04-06 03:23,"$6,100,000 MXN","Venta de casa en Paseo del Parque #26, Col. Valle Grande, Hermosillo, Sonora, México, C.P. 83205, ID: 30937441",3 Recámaras | 5 Baños | 300 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-paseo-del-parque-26-valle-grande-sonora-30937441
Sonora,20,2026-04-06 03:23,"$4,750,000 MXN","Casa en venta disponible en Col. El Conquistador Residencial, Hermosillo, Sonora, México, C.P. 83224, ID: 30971550",3 Recámaras | 2 Baños | 226 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-el-conquistador-residencial-sonora-30971550
Sonora,20,2026-04-06 03:23,"$3,550,000 MXN","Se vende casa Baviacora, Col. Villa California, Cajeme, Sonora, México, C.P. 85038, ID: 30064321",3 Recámaras | 3 Baños | 220 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-baviacora-villa-california-sonora-30064321
Sonora,20,2026-04-06 03:23,"$2,000,000 MXN","Casa en venta disponible en Sin nombre de calle #1, Col. Urbi Alameda los Fresnos Residencial, Hermosillo, Sonora, México, C.P. 83107, ID: 30924312",2 Recámaras | 2 Baños | 166 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-1-urbi-alameda-los-fresnos-residencial-sonora-30924312
Sonora,20,2026-04-06 03:23,"$185,000 USD","Casa en venta disponible en , Col. Villas Del Sur, Hermosillo, Sonora, México, C.P. 83284, ID: 8035611",4 Recámaras | 3 Baños | 155 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-villas-del-sur-sonora-8035611
Sonora,21,2026-04-06 03:23,"$795,000 USD","Se vende casa en Playa Dorada M20 F16, Col. Playa Dorada, Puerto Peñasco, Sonora, México, C.P. 83554, ID: 30957422",5 Recámaras | 260 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-playa-dorada-m20-f16-playa-dorada-sonora-30957422
Sonora,21,2026-04-06 03:23,"$11,900,000 MXN","Se vende casa La MIRADA, Col. 15 ""A"", Hermosillo, Sonora, México, C.P. 83100, ID: 30668575",3 Recámaras | 3 Baños | 323 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-la-mirada-15-a-sonora-30668575
Sonora,21,2026-04-06 03:23,"$18,000,000 MXN",", Col. La Bocana, Etchojoa, Sonora, México, C.P. 85287, ID: 18047079",1000 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-la-bocana-sonora-18047079
Sonora,21,2026-04-06 03:23,"$4,950,000 MXN","Venta casa en , Col. Misioneros, Cajeme, Sonora, México, C.P. 85134, ID: 30591257",3 Recámaras | 3 Baños | 228 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-misioneros-sonora-30591257
