Estado,Pagina_Extraida,Fecha_Consulta,Precio,Ubicacion,Caracteristicas,URL_Propiedad
Sinaloa,58,2026-04-06 03:17,"$5,500,000 MXN","Venta casa en GENERAL ANTONIO ROSALES #526, Col. Antonio Rosales, Culiacán, Sinaloa, México, C.P. 80230, ID: 29223790",6 Recámaras | 4 Baños | 450 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-general-antonio-rosales-526-antonio-rosales-sinaloa-29223790
Sinaloa,58,2026-04-06 03:17,"$23,450,000 MXN","Casa en venta disponible en Sin nombre de calle, Col. Marina Mazatlán, Mazatlán, Sinaloa, México, C.P. 82103, ID: 29166589",4 Recámaras | 6 Baños | 670 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-marina-mazatlan-sinaloa-29166589
Sinaloa,58,2026-04-06 03:17,"$1,490,000 MXN",", Col. Centro, Guasave, Sinaloa, México, C.P. 81000, ID: 28840286",2 Recámaras | 2 Baños | 108 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-centro-sinaloa-28840286
Sinaloa,58,2026-04-06 03:17,"$2,950,000 MXN","Venta de casa Cerrada #1013, Col. Chutamonas, Salvador Alvarado, Sinaloa, México, C.P. 81460, ID: 27779962",4 Recámaras | 2 Baños | 211 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cerrada-1013-chutamonas-sinaloa-27779962
Sinaloa,58,2026-04-06 03:17,"$3,300,000 MXN","Casa disponible en venta en Los mangos, Col. Ejidal Francisco Villa, Mazatlán, Sinaloa, México, C.P. 82127, ID: 29510735",4 Recámaras | 3 Baños | 235 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-los-mangos-ejidal-francisco-villa-sinaloa-29510735
Sinaloa,58,2026-04-06 03:17,"$10,800,000 MXN","Se vende casa av. maralto #01, Col. Almarena Residencial, Mazatlán, Sinaloa, México, C.P. 82112, ID: 29326622",4 Recámaras | 5 Baños | 339 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-av-maralto-01-almarena-residencial-sinaloa-29326622
Sinaloa,58,2026-04-06 03:17,"$3,900,000 MXN","Casa disponible en venta en , Col. Real Pacífico, Mazatlán, Sinaloa, México, C.P. 82124, ID: 27222602",3 Recámaras | 3 Baños | 180 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-real-pacifico-sinaloa-27222602
Sinaloa,58,2026-04-06 03:17,"$6,270,000 MXN","Se vende casa en Marina Mazatlán, Mazatlán, Sinaloa, Col. Marina Mazatlán, Mazatlán, Sinaloa, México, C.P. 82103, ID: 27402895",3 Recámaras | 2 Baños | 228 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-marina-mazatlan-mazatlan-sinaloa-marina-mazatlan-sinaloa-27402895
Sinaloa,58,2026-04-06 03:17,"$3,700,000 MXN","Venta de casa , Col. Real del Valle, Mazatlán, Sinaloa, México, C.P. 82124, ID: 28981663",3 Recámaras | 2 Baños | 168 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-real-del-valle-sinaloa-28981663
Sinaloa,58,2026-04-06 03:17,"$3,150,000 MXN","Se vende casa CALLE DE PANAMA #2284, Col. Portabelo, Culiacán, Sinaloa, México, C.P. 80014, ID: 27193852",3 Recámaras | 3 Baños | 178 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-calle-de-panama-2284-portabelo-sinaloa-27193852
Sinaloa,58,2026-04-06 03:17,"$3,850,000 MXN","Venta casa en Sin nombre de calle, Col. Real del Valle, Mazatlán, Sinaloa, México, C.P. 82124, ID: 27097405",3 Recámaras | 3 Baños | 125 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-real-del-valle-sinaloa-27097405
