Estado,Pagina_Extraida,Fecha_Consulta,Precio,Ubicacion,Caracteristicas,URL_Propiedad
Morelos,1,2026-04-05 23:40,"$6,100,000 MXN","Venta casa en Santa Rosa #s/n, Col. Oaxtepec Centro, Yautepec, Morelos, México, C.P. 62738, ID: 30068473",3 Recámaras | 3 Baños | 200 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-santa-rosa-sn-oaxtepec-centro-morelos-30068473
Morelos,1,2026-04-05 23:40,"$5,950,000 MXN","Casa en venta disponible en Fracc Altos de Oaxtepec, Col. Altos de Oaxtepec, Yautepec, Morelos, México, C.P. 62738, ID: 28794834",4 Recámaras | 3 Baños | 240 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-fracc-altos-de-oaxtepec-altos-de-oaxtepec-morelos-28794834
Morelos,1,2026-04-05 23:40,"$19,900,000 MXN","Casa en venta disponible en Privada, Col. Palmira Tinguindin, Cuernavaca, Morelos, México, C.P. 62490, ID: 30608488",3 Recámaras | 3 Baños | 705 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-privada-palmira-tinguindin-morelos-30608488
Morelos,1,2026-04-05 23:40,"$7,950,000 MXN","Venta casa en P.º de los Burgos, Las Animas, Temixco, Mor., Col. Burgos, Temixco, Morelos, México, C.P. 62584, ID: 30534221",4 Recámaras | 5 Baños | 313 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-p-de-los-burgos-las-animas-temixco-mor-burgos-morelos-30534221
Morelos,1,2026-04-05 23:40,"$25,000,000 MXN","Casa disponible en venta en Valle de Atongo, 62520 Tepoztlán, Mor., Col. Santo Domingo, Tepoztlán, Morelos, México, C.P. 62520, ID: 30560533",4 Recámaras | 4 Baños | 800 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-valle-de-atongo-62520-tepoztlan-mor-santo-domingo-morelos-30560533
Morelos,1,2026-04-05 23:40,"$2,483,000 MXN","Cd Ayala, 62720 morelos, Mor., Col. Xaloxtoc, Ayala, Morelos, México, C.P. 62720, ID: 29532768",3 Recámaras | 2 Baños | 119 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cd-ayala-62720-morelos-mor-xaloxtoc-morelos-29532768
Morelos,1,2026-04-05 23:40,"$1,678,455 MXN","Casa en venta disponible en Cd Ayala, 62720 morelos, Mor., Col. Xaloxtoc, Ayala, Morelos, México, C.P. 62720, ID: 29708041",2 Recámaras | 1 Baño | 68 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cd-ayala-62720-morelos-mor-xaloxtoc-morelos-29708041
Morelos,1,2026-04-05 23:40,"$1,280,000 MXN","Casa en venta, Limón, San Juan, 62733 Yautepec de Zaragoza, Mor., Col. San Juan, Yautepec, Morelos, México, C.P. 62733, ID: 29430451",2 Recámaras | 1 Baño | 70 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-limon-san-juan-62733-yautepec-de-zaragoza-mor-san-juan-morelos-29430451
Morelos,1,2026-04-05 23:40,"$3,008,000 MXN","Casa en venta disponible en Rancho Aguilar #s/n, Col. Oaxtepec Centro, Yautepec, Morelos, México, C.P. 62738, ID: 29945202",2 Recámaras | 2 Baños | 79 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-rancho-aguilar-sn-oaxtepec-centro-morelos-29945202
Morelos,1,2026-04-05 23:40,"$5,750,000 MXN","Casa en venta disponible en CAMINO ANTIGUO A SANTO DOMINGO OCOTITALN #s/n, Col. Santa Cruz, Tepoztlán, Morelos, México, C.P. 62520, ID: 30128152",2 Recámaras | 2 Baños | 210 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-camino-antiguo-a-santo-domingo-ocotitaln-sn-santa-cruz-morelos-30128152
