Estado,Pagina_Extraida,Fecha_Consulta,Precio,Ubicacion,Caracteristicas,URL_Propiedad
Baja California,38,,"$7,500,000 MXN","Se vende casa en Av. Puntazul, Castillos del Mar, 22713 Playas de Rosarito, B.C. #s/n, Col. Punta Azul, Playas de Rosarito, Baja California, México, C.P. 22713, ID: 30600786",4 Recámaras | 3 Baños | 276 m 2,https://propiedades.com/inmuebles/casa-en-venta-av-puntazul-castillos-del-mar-22713-playas-de-rosarito-bc-sn-punta-azul-baja_california-30600786
Baja California,38,,"$2,900,000 MXN","Casa en venta, Infonavitlatinos, 22180 Tijuana, B.C., Col. INFONAVIT Cachanillas, Tijuana, Baja California, México, C.P. 22180, ID: 30220083",4 Recámaras | 2 Baños,https://propiedades.com/inmuebles/casa-en-venta-infonavitlatinos-22180-tijuana-bc-infonavit-cachanillas-baja_california-30220083
Baja California,38,,"$4,900,000 MXN","Venta de casa en Real del Sol, 21254 Mexicali, B.C. #1, Col. Real del Sol, Mexicali, Baja California, México, C.P. 21254, ID: 30672519",4 Recámaras | 3 Baños | 158 m 2,https://propiedades.com/inmuebles/casa-en-venta-real-del-sol-21254-mexicali-bc-1-real-del-sol-baja_california-30672519
Baja California,38,,"$535,000 MXN","Venta de casa Avenida Valle de Juárez 2269 #2269, Col. Santa Lucia, Mexicali, Baja California, México, C.P. 21379, ID: 29087476",4 Recámaras | 3 Baños | 200 m 2,https://propiedades.com/inmuebles/casa-en-venta-avenida-valle-de-juarez-2269-2269-santa-lucia-baja_california-29087476
Baja California,38,,"$4,395,000 MXN","Se vende casa en Privada Venecia #7294Int. 41 C, Col. Residencial Agua Caliente, Tijuana, Baja California, México, C.P. 22194, ID: 30460141",3 Recámaras | 2 Baños | 130 m 2,https://propiedades.com/inmuebles/casa-en-venta-privada-venecia-7294-residencial-agua-caliente-baja_california-30460141
Baja California,38,,"$320,000 USD","Se vende casa en Zapotecas #28Int. 28, Col. Coronita, Ensenada, Baja California, México, C.P. 22860, ID: 29936970",2 Recámaras | 3 Baños,https://propiedades.com/inmuebles/casa-en-venta-zapotecas-28-coronita-baja_california-29936970
Baja California,38,,"$478,890 USD","Valle Dorado, 22890 Ensenada, B.C., Col. Valle Dorado Sección Lagos, Ensenada, Baja California, México, C.P. 22890, ID: 30482810",4 Recámaras | 4 Baños | 400 m 2,https://propiedades.com/inmuebles/casa-en-venta-valle-dorado-22890-ensenada-bc-valle-dorado-seccion-lagos-baja_california-30482810
Baja California,38,,"$480,000 MXN","Venta casa en Lomas de Sta. Rosalía, Lomas de la Presa, 22813 Ensenada, B.C., Col. Lomas de la Presa, Ensenada, Baja California, México, C.P. 22813, ID: 30363271",2 Recámaras | 1 Baño | 86 m 2,https://propiedades.com/inmuebles/casa-en-venta-lomas-de-sta-rosalia-lomas-de-la-presa-22813-ensenada-bc-lomas-de-la-presa-baja_california-30363271
Baja California,38,,"$2,100,000 MXN","Se vende casa El Dorado Residencial, 22235 Tijuana, B.C. #40, Col. Villas del Dorado, Tijuana, Baja California, México, C.P. 22235, ID: 30702391",3 Recámaras | 1 Baño,https://propiedades.com/inmuebles/casa-en-venta-el-dorado-residencial-22235-tijuana-bc-40-villas-del-dorado-baja_california-30702391
Baja California,38,,"$6,395,000 MXN","Venta de casa en Paseo la cascada s/n, la cascada residencial 22710, 22710 Playas de Rosarito, B.C. #s/n, Col. La Cascada, Playas de Rosarito, Baja California, México, C.P. 22710, ID: 30597571",4 Recámaras | 2 Baños | 155 m 2,https://propiedades.com/inmuebles/casa-en-venta-paseo-la-cascada-sn-la-cascada-residencial-22710-22710-playas-de-rosarito-bc-sn-la-cascada-baja_california-30597571
Baja California,38,,"$645,000,000 MXN","Venta de casa en Loma Dorada, 22214 Tijuana, B.C., Col. Ampliación Guaycura, Tijuana, Baja California, México, C.P. 22214, ID: 30494484",3 Recámaras | 1 Baño,https://propiedades.com/inmuebles/casa-en-venta-loma-dorada-22214-tijuana-bc-ampliacion-guaycura-baja_california-30494484
Baja California,38,,"$599,000 USD","Agua caliente #s/n, Col. Hacienda Agua Caliente, Tijuana, Baja California, México, C.P. 22030, ID: 30206691",3 Recámaras | 4 Baños | 258 m 2,https://propiedades.com/inmuebles/casa-en-venta-agua-caliente-sn-hacienda-agua-caliente-baja_california-30206691
Baja California,38,,"$9,000,000 MXN","Casa disponible en venta en Valle de las palmas, Col. Jardines del Valle, Mexicali, Baja California, México, C.P. 21270, ID: 29787669",3 Recámaras | 3 Baños | 171 m 2,https://propiedades.com/inmuebles/casa-en-venta-valle-de-las-palmas-jardines-del-valle-baja_california-29787669
Baja California,38,,"$1,350,000 MXN","Venta de casa Avenida Tabara, Col. Villa Residencial del Prado Segunda Etapa, Mexicali, Baja California, México, C.P. 21355, ID: 30144540",2 Recámaras | 1 Baño,https://propiedades.com/inmuebles/casa-en-venta-avenida-tabara-villa-residencial-del-prado-segunda-etapa-baja_california-30144540
